refn,uuid,course,english,source_path
10202,50e05e53-7450-4bda-a2d2-759660154b9d,21,"(I)'m tired, this armchair is so comfortable.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/comfortable ,adj.jpg"
10218,71088e1c-9f7e-4df9-ad68-9be5ebe26118,21,My cup is red.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cup ,la.jpg"
10088,95909e08-923e-494e-85ef-34dca3bb15cd,21,"The bedspread is used in summer, the duvet in winter.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/bedspread ,il.jpg"
10995,21d0878f-a528-4282-9171-086bea19fc22,21,Can (you) switch on the TV? (I)'d like to see a film.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/TV ,la.jpg"
10149,d1519059-476a-42b1-9311-9daf98a791ff,21,Can (you) bring me a tin of tomato?,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/can ,tin ,la.jpg"
10262,5a3bd4ca-3409-43fd-a4cf-00e24ce438dc,21,What dress are (you) wearing for the ceremony?,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dress ,il.jpg"
10298,4c1dc1a8-fc90-41c1-a99e-1873666e4592,21,What do (you) prefer for your evening meal?,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/evening meal ,la.jpg"
10680,a5f7a094-b67d-4599-9cb2-55410b7333aa,21,That sales assistant (m) is rude.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/rude ,adj.jpg"
432,841a904c-74d0-4a6b-822b-8d172447880e,1,hostel,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hostel ,l (m).jpg"
673,adcb86ce-f11f-42c9-9a10-ee1d32fe6fdf,1,right (direction),"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/right (direction) ,adj.jpg"
464,3e3b7b2a-e2e2-47de-a909-f53694893ee8,1,inflammation,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/inflammation ,l (f).jpg"
10294,69240995-123a-497b-8257-2ad2cc8f68cc,21,Where is the main entrance?,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/entrance ,l (f).jpg"
10269,234b6854-a19a-4522-82d8-31186b0d61d4,21,My uncle loves stuffed duck.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/duck ,l (f).jpg"
5443,24a6b150-17b0-4622-8281-17ede0be76c8,1,Whose is that?,/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10940.jpg
10214,a5207d08-47a3-4278-8ab8-a7742b46eca1,21,Are (you) crazy? (I) (m) almost died of fear.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/crazy (mad) ,adj.jpg"
10059,1a4862fb-bf83-462d-9ad1-eca4f5732a3b,21,My aunt lives in Brasil.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/aunt ,la.jpg"
10074,909ca7dc-ecbe-4b46-9a4f-923a2c664ab7,21,Let (us) go and have a coffee at the bar.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/bar ,la.jpg"
10029,6c464792-3ba1-430d-8eac-330f81561676,21,For breakfast (I) always drink cold milk.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/always ,adv.jpg"
10079,1d9fab6f-a3ba-4979-ba0d-0f22a02c2d76,21,(I) have rented a beach umbrella on the beach.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/beach ,la.jpg"
10601,78e5217a-5b93-42b8-be9a-d8fedfb4fb28,21,(I) want an orange juice.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/orange (fruit) ,l (f).jpg"
10127,8a4818ad-4f32-431a-a524-6ac63e44f5b0,21,The operation for the broken arm was successful.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/broken ,adj.jpg"
270,35ea7858-dffa-4711-9c9c-9ff54a04e600,1,during,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/during ,prep.jpg"
561,26d44fe0-3642-488e-9ba7-361683c4344a,1,neither … nor,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/neither nor ,conj.jpg"
651,77701510-a0d9-4d9a-b554-ff32c05a9ccf,1,possible,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/possible ,adj.jpg"
366,36b0d9bf-826c-4e2b-bb35-3fc03b8d7f36,1,from,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/from ,of ,prep.jpg"
450,9fce1a6c-d068-4b46-bdc8-b13e5db1a0ad,1,I,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/I ,prn.jpg"
554,a24fa011-376a-44f2-8348-a73f2bc55c60,1,"my (masculine, singular)","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/my ,adj.jpg"
861,03d1db9a-6c92-4038-a267-ed1ee1d823ca,1,to cook,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to cook ,v.jpg"
83,0cefc513-cde8-4e06-83ab-e8f460c4a0de,1,because,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/because ,conj.jpg"
10198,22d532d0-e765-4684-b319-20d8358401f9,21,(I) can't stand cold tea.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cold ,adj.jpg"
533,fb9323a6-8c4f-42ef-8be3-dd3cb0a9b3c1,1,mixed,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/mixed ,adj.jpg"
557,44cf1393-e56a-4a5f-b7c1-465147c79fe2,1,natural,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/natural ,adj.jpg"
15442,3d3d11a7-0f91-4c98-85ee-069b300a2520,21,How long does the movie last?,/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10930.jpg
24,67bd58d1-afd7-4229-8d16-75eac8104b14,1,along,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/along ,prep.jpg"
10786,1196b9ab-e940-41d6-bce8-28b1a1d22f16,21,Don't speak to me like that!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/like that ,relclause.jpg"
11028,833699c9-e1aa-479d-ba28-e3d891bce27d,21,(I) can't come to the party. -What a pity!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/what a pity what a shame ,exc.jpg"
814,7334ba3f-2662-4618-860c-1300aefdb297,1,"through, across","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/through ,across ,prep.jpg"
822,82a84596-5c4a-4d1b-af8f-84e8a4d651a8,1,to accept,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to accept ,v.jpg"
56,cc1b5ce2-6f95-4a77-8f6d-99834dc37688,1,"under, underneath","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/under ,prep.jpg"
917,c1c4a205-71ed-47d5-8692-c1729fc1ec00,1,to pack,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to pack ,v.jpg"
850,c29d2c8a-a21a-48d6-8199-bcab5c12e5ae,1,to break,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to break ,v.jpg"
911,f3effe97-295e-49bd-9b44-7a6528e9bbb3,1,to look for,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to look for ,v.jpg"
86,3295b42f-85c1-43e1-8928-9992b40fa8b0,1,bedding (bed linen),"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/bedding (bed linen) ,la.jpg"
372,61e1e9dc-a04c-4656-afec-b70e031976af,1,funny,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/funny ,adj.jpg"
925,335e50f4-2a7e-4fa8-be47-961f15c64f10,1,to push,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to push ,v.jpg"
1005,6b812a24-51c6-49ea-9ae3-7fd33453c89e,1,up,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/up ,adv.jpg"
10076,72925599-9565-4e0d-82b7-4a5cfaf774ae,21,"This basket is too expensive (ca...), (we) can't buy it.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/basket ,il.jpg"
740,76da4c7e-eef1-45d0-a42a-775540beda27,1,"somebody, someone","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/somebody ,someone ,prn.jpg"
1033,0fada915-1cef-4e94-86dd-6ccae82123ea,1,while,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/while ,conj.jpg"
1032,6fb5e391-e5c8-48e8-afc6-d427f920d688,1,where,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/where ,q.jpg"
10836,ee8a46b4-691b-4dfe-89fb-c39d381acb63,21,(I)'m hot. Let's go swimming.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to be hot ,v.jpg"
10203,6d33004e-f0f3-490c-8759-148a5acab946,21,(I)'m engaged.- Congratulations!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/congratulations ,exc.jpg"
10244,d9344796-5093-43d3-844c-f31b0f8b07e3,21,"Excuse me, could you change the glass (for me), please? It's dirty.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dirty ,adj.jpg"
10408,4489a66e-fdfc-4c43-804f-6106bfac6a00,21,(I)'m happy because (I)'ve bought a new car.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/happy ,adj.jpg"
10420,783473ba-bd43-499a-9db6-205ac04d0340,21,Help! (I)'m drowning!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/help (emergency) ,exc.jpg"
10335,3b11f5b5-8158-4755-956c-ca87213d1bf0,21,"It's cold, light the fire.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/fire ,il.jpg"
107,46ce21af-edf5-4e1b-a5cc-a3468617ac15,1,blanket,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/blanket ,la.jpg"
10014,36c7135a-b825-4b9e-af6d-f2c457b242dc,21,Between my boyfriend and me there isn't a big disparity of age.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/age ,l (f).jpg"
10069,02157273-0393-4dbd-994e-3d5187e27ff6,21,"Don't stop the ball, throw it!","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ball (playing) ,la.jpg"
10173,eaaeb896-c988-44fd-8581-7910c29f247e,21,(I) don't like chicken.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/chicken ,il.jpg"
10113,af186961-49d5-4ebb-8a37-93a4cd082d22,21,Don't write with the pencil on the book.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/book ,il.jpg"
10411,83cff182-bbc6-46dd-ad34-39ac8baef3d8,21,(You) don't have to hurry (have haste).,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/haste ,la.jpg"
10423,ac6a0de7-b872-4ebc-9d68-a6c4864c675b,21,(I)'d like a pair of jeans. - Here (you) are!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/here you are ,phr.jpg"
10625,9ac59348-d8e4-4c4c-9103-7e07741f1e0d,21,Perhaps (he) didn't call you because (he) was too busy.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/perhaps ,conj.jpg"
10933,80d73ae6-decd-4782-83e1-225082b3b563,21,Don't tell Luigi anything.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to say ,to tell ,v.jpg"
10934,921ec286-ecec-4ead-bcd7-890f30858f28,21,(I) can't see anything.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to see ,v.jpg"
16575,7dd2b7bf-840a-4d2f-a1b9-228dc97e800b,21,(I) don't understand why (she) answered you so badly.,/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10054.jpg
5582,394813d3-f64d-4f7a-86dc-86d45b0427ab,1,"you (informal, plural)",/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10018.jpg
5342,4c81789d-4bff-4635-a70f-130d8eebead3,1,international,/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ZE10016.jpg
206,d2585b0c-ff27-4298-b3e3-4c4ad48bbec4,1,corn (maize),"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/corn (maize) ,il.jpg"
10711,d552c73a-ed77-4b1d-b2fb-857ef894ed2b,21,(I) don't like your shoes.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/shoe ,la.jpg"
1037,fb37ea0f-ec81-4449-9154-59933f3e9199,1,wide,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/wide ,adj.jpg"
10757,1d0011c1-bac8-4eae-ada8-ec321655f4c7,21,(We) don't have any chairs. Is a stool OK (for you)?,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/stool ,lo.jpg"
10164,a21c1336-311e-441c-810f-78f02feda1c8,21,The shop assistant (m) hasn't given me the change.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/change (money) ,il.jpg"
10622,b74e827f-221c-466c-91b8-eaf2e1db6dde,21,(I) don't care (it's not important to me) what people say.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/people ,la.jpg"
10053,faff97ff-d489-41b0-a602-520dbf80c7bf,21,(I)'ll be ready in ten minutes.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/in (time) ,prep.jpg"
10838,43d2a101-d3d0-4e4b-a1c3-ca1cf106a51b,21,(I) can't phone you because (I)'m in a hurry.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to be in a hurry ,v.jpg"
15738,bd716f84-4b93-4fb6-b6b9-477258cf39aa,21,(I) don't know what to tell you.,/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10031.jpg
10166,5fe20329-eb77-4bdc-b2a7-502fcbb7febf,21,Let's buy a cheaper one.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cheap ,adj.jpg"
10204,81b9446c-119e-4b70-8b6c-8912dfb76df9,21,(I)'m under a tree because it's cool there.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cool ,adj.jpg"
10226,b9145225-7f98-491d-8fce-7d6aca8e2571,21,It's too dark to read.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/dark (obscure) ,adj.jpg"
10237,64e8f603-bcb4-4739-ac42-8b1d32c28b1a,21,(I)'m delighted to help you.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/delighted ,adj.jpg"
10315,1423fc48-f274-407a-b781-270a90873ef4,21,(He)'s a famous player.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/famous ,adj.jpg"
10317,972d5c2e-d8bf-4d15-8bdf-b2f3c757a3a0,21,Where's the station? - It's far away.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/far away ,prep.jpg"
622,5b27a59b-90f8-4558-9c5a-1ab91a47ccb7,1,people,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/people ,la.jpg"
10856,270fd24e-ec8c-43a5-a3b8-f13a28179f1e,21,(I) have to change euros into pounds because (I)'m going to be in London tomorrow.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to change ,v.jpg"
10966,dc9a4f15-186c-4117-82a6-a2d349bb3198,21,(I)'m waiting for you! Hurry up!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to wait ,v.jpg"
10019,d241660e-6347-4a18-a505-c8fb22acb877,21,(I) can't hear the alarm clock.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/alarm clock ,la.jpg"
10504,0349cd11-9769-4dd8-bace-715f0a3671f9,21,Can (you) close the curtain? - There's too much light.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/light ,la.jpg"
10648,36c8a928-82ed-47d6-87b6-17992cde29e8,21,His wife is a policewoman.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/policeman ,policewoman ,il.jpg"
10794,f9b912cc-e169-4075-a4b9-d4c90d1167f5,21,It's too hot.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/its hot ,phr.jpg"
15739,498dae44-c384-4d3c-9688-0593beb369cb,21,(I) don't understand Luisa when she speaks German.,/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10032.jpg
15740,f865206c-dcd1-46cb-9618-4f7fbac8dbb2,21,"Can (I) have a biscuit? That's alright, but only one.",/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10033.jpg
10831,8338bf21-75f4-4c6b-b291-49a954515af6,21,Today (I) can't study because (I) have a terrible headache.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to be able ,can ,v.jpg"
10002,6d7826e9-9e33-481e-873b-2c05c93c3186,21,(I)'ve left the book on top of the table.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/above ,on top of ,over ,prep.jpg"
10061,2bd6b2e0-299c-449b-b798-940696c6885e,21,At the end of the avenue you'll find the theatre.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/avenue ,il.jpg"
10421,af836a18-0c43-4fc6-af0b-1dc94f31ee89,21,Today my grandmother's hen has laid a lot of eggs.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hen ,la.jpg"
10432,35d2844d-0442-4fc1-a618-e1a756704911,21,Hostels are very cheap but there aren't any in my village.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/hostel ,l (m).jpg"
10460,5d8ecc2e-0168-4d5f-9322-abb4647ee7ab,21,In front of the supermarket there's a cinema.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/in front ,prep.jpg"
10517,bbe96e0d-90b5-4ca1-90f7-e5774906a477,21,(I) don't like your make-up.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/make-up ,il.jpg"
10552,5d375921-e013-40da-b3e5-1d2dd35731b9,21,(I)'d like a dish of meat with mushrooms.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/mushroom ,il.jpg"
10772,0c597fb4-9c72-4587-ba32-f4f1b04e3ad6,21,It's a very sunny day today.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/sunny ,adj.jpg"
10003,227c04bb-0009-4da8-9909-48ea9d6a7e0c,21,(It)'s an absolute disaster.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/absolute ,adj.jpg"
10044,bd39954e-02cb-4fee-91dc-4bd7c79581c4,21,Today (I)'m staying at home.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/at home ,phr.jpg"
10073,5d001782-7211-4738-a91f-10b39be769f0,21,"(I) haven't got any money, (I) have to withdraw some banknotes at the cashpoint.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/banknote ,la.jpg"
10192,a954731d-049d-467c-8a10-b15eaeb35eea,21,Tomorrow we'll have cloudy weather.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/cloudy ,adj.jpg"
10656,f0a505d0-a753-42de-8cb5-ee91b30ba809,21,(I)'m proud of you.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/proud ,adj.jpg"
10762,a635d6ae-4544-4d8a-b010-90133fe9e896,21,I'm stronger than you.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/strong ,adj.jpg"
10903,ddc06c46-fa8f-4bd1-af97-2749c3da3852,21,(I) can (know how to) fly but I can't land!,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to land ,v.jpg"
10928,1134399d-5e00-475b-a71d-f7746430ee17,21,It can't rain for ever.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to rain ,v.jpg"
11021,6bf17718-d167-4ee9-87af-bcd4fd6d2251,21,"(You) can't go out, (you) are too weak.","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/weak ,adj.jpg"
865,2a897558-e7fe-47a7-99f9-139e6b19a0c3,1,to dance,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to dance ,v.jpg"
36,2b6ab190-74f6-44b5-bb81-cf39848890db,1,"apartment, flat","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/apartment ,flat ,l (m).jpg"
10893,f17e2961-3264-4b35-adda-30fb493ee175,21,Throw the dog a ball and he'll bring back.,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/to throw ,v.jpg"
149,cae84901-1e84-4e41-8c20-52a0e2049fdf,1,"can, tin","/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/can ,tin ,la.jpg"
85,d10c70f5-4acd-4bfa-88d6-4001218c2849,1,bed,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/bed ,il.jpg"
15355,516f07a7-de0d-4962-8754-dd2a9d56eb54,21,(What do) you think about it? (inf.sing),/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/ze10410.jpg
177,4335ba96-42b3-4200-b053-b68dc8e45d4c,1,chips,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/chips ,le (fpl).jpg"
142,47703499-f744-412c-b667-612f4a855472,1,butter,"/Volumes/Italian 1&2 SuperBundle/1Pictures/FlashCard/butter ,il.jpg"
